"TimeMin","Mean_Rubi","Mean_Rubi − Caps","SD_Rubi","SD_Rubi − Caps","Lower_Rubi","Lower_Rubi − Caps","Upper_Rubi","Upper_Rubi − Caps"
0.606664280000002,-0.00155566236454957,0.00356224398304572,0.0102680742707996,0.0559635716992421,-0.0118237366353492,-0.0524013277161963,0.00871241190625007,0.0595258156822878
0.612730922800002,-0.00167227088217839,0.00364568230838825,0.010245791568431,0.0567259902881189,-0.0119180624506094,-0.0530803079797307,0.00857352068625265,0.0603716725965072
0.618797565600002,-0.00178927026595865,0.00373234919883962,0.010223479864422,0.0574934819296198,-0.0120127501303807,-0.0537611327307802,0.00843420959846336,0.0612258311284594
0.624864208400002,-0.00190665413393128,0.00382220693711538,0.0102011381912946,0.0582659145858596,-0.0121077923252259,-0.0544437076487442,0.00829448405736334,0.062088121522975
0.630930851200002,-0.00202441646884491,0.00391522038298649,0.010178765566772,0.0590431601813216,-0.0122031820356169,-0.0551279397983351,0.00815434909792707,0.0629583805643081
0.636997494000002,-0.00214255093882553,0.00401134720785258,0.0101563603235531,0.0598250797786507,-0.0122989112623786,-0.0558137325707981,0.00801380938472759,0.0638364269865033
0.643064136800002,-0.00226105144531447,0.00411055647763142,0.0101339221146342,0.0606115513849578,-0.0123949735599486,-0.0565009949073264,0.00787287066931969,0.0647221078625892
0.649130779600002,-0.00237991185009711,0.00421280391879677,0.0101114488167269,0.0614024334003628,-0.012491360666824,-0.057189629481566,0.00773153696662974,0.0656152373191595
0.655197422400002,-0.00249912578317586,0.00431805631455439,0.0100889400811662,0.0621976003150587,-0.012588065864342,-0.0578795440005043,0.00758981429799032,0.066515656629613
0.661264065200002,-0.00261868723480132,0.00442627390024314,0.0100663942590355,0.0629969171890792,-0.0126850814938368,-0.058570643288836,0.00744770702423417,0.0674231910893223
0.667330708000002,-0.00273858984219213,0.00453741893187024,0.0100438103620292,0.0638002520379558,-0.0127824002042214,-0.0592628331060856,0.00730522051983711,0.0683376709698261
0.673397350800002,-0.00285882756504435,0.00465145609335353,0.0100211873872641,0.0646074760740188,-0.0128800149523085,-0.0599560199806653,0.00716235982221979,0.0692589321673723
0.679463993600002,-0.00297939409716011,0.00476834343875183,0.00999852372771031,0.0654184516880994,-0.0129779178248704,-0.0606501082493476,0.00701912963055021,0.0701867951268513
0.685530636400002,-0.00310028331293259,0.00488804944016026,0.00997581893819699,0.0662330549856321,-0.0130761022511296,-0.0613450055454718,0.0068755356252644,0.0711211044257924
0.691597279200002,-0.00322148908723187,0.00501053043491138,0.009953071009811,0.0670511462438003,-0.0131745600970429,-0.0620406158088889,0.00673158192257913,0.0720616766787117
0.697663922000002,-0.00334300505557634,0.00513575278291784,0.00993027950012101,0.0678725987132633,-0.0132732845556974,-0.0627368459303455,0.00658727444454467,0.0730083514961811
0.703730564800002,-0.00346482519479797,0.00526367694488682,0.00990744281823902,0.0686972780414084,-0.013372268013037,-0.0634336010965216,0.00644261762344106,0.0739609549862952
0.709797207600002,-0.00358694316142271,0.00539426515167329,0.00988455995641692,0.0695250523118342,-0.0134715031178396,-0.0641307871601609,0.00629761679499422,0.0749193174635075
0.715863850400002,-0.00370935289196445,0.00552748190983416,0.00986162988977928,0.0703557920101343,-0.0135709827817437,-0.0648283101003001,0.00615227699781482,0.0758832739199684
0.721930493200002,-0.00383204810575393,0.00566328565687041,0.00983865107256114,0.071189360862661,-0.0136706991783151,-0.0655260752057906,0.00600660296680721,0.0768526465195314
0.727997136000002,-0.00395502265083799,0.00580164427165447,0.00981562296121607,0.0720256330802431,-0.0137706456120541,-0.0662239888085886,0.00586060031037808,0.0778272773518975
0.734063778800003,-0.00407827041419252,0.00594251470112198,0.00979254366102195,0.072864470802904,-0.0138708140752145,-0.066921956101782,0.00571427324682943,0.078806985504026
0.740130421600003,-0.00420178503761835,0.00608586288321197,0.00976941263626557,0.073705746056083,-0.0139711976738839,-0.0676198831728711,0.00556762759864722,0.079791608939295
0.746197064400003,-0.00432556048418707,0.00623164950250312,0.00974622835300234,0.0745493250599568,-0.0140717888371894,-0.0683176755574537,0.00542066786881527,0.08078097456246
0.752263707200003,-0.00444959042986142,0.00637983676625768,0.00972298978542693,0.0753950759808436,-0.0141725802152884,-0.069015239214586,0.00527339935556551,0.0817749127471013
0.758330350000003,-0.00457386878784394,0.00653038900216064,0.00969969588528694,0.0762428685630173,-0.0142735646731309,-0.0697124795608567,0.00512582709744301,0.082773257565178
0.764396992800003,-0.00469838930284521,0.00668326503194166,0.00967634516907549,0.0770925678756861,-0.0143747344719207,-0.0704093028437444,0.00497795586623027,0.0837758329076277
0.770463635600003,-0.00482314579726922,0.00683843214184648,0.00965293699466072,0.0779440462421399,-0.0144760827919299,-0.0711056141002935,0.0048297911973915,0.0847824783839864
0.776530278400003,-0.00494813216921731,0.00699584788716143,0.0096294695813294,0.0787971676510237,-0.0145776017505467,-0.0718013197638623,0.00468133741211209,0.0857930155381851
0.782596921200003,-0.0050733420675401,0.00715547778516863,0.00960594230056966,0.0796518029168663,-0.0146792843681098,-0.0724963251316976,0.00453260023302956,0.0868072807020349
0.788663564000003,-0.00519876944120697,0.0073172827428247,0.00958235367429519,0.0805078188180741,-0.0147811231155022,-0.0731905360752494,0.00438358423308823,0.0878251015608988
0.794730206800003,-0.00532440798574666,0.00748122494535539,0.00955870266002962,0.0813650836183335,-0.0148831106457763,-0.0738838586729781,0.00423429467428296,0.0888463085636889
0.800796849600003,-0.00545025159092074,0.00764726854006564,0.00953498818475739,0.0822234663060176,-0.0149852397756781,-0.074576197765952,0.00408473659383665,0.0898707348460833
0.806863492400003,-0.00557629402667241,0.0078153727336982,0.00951120882822296,0.0830828333005229,-0.0150875028548954,-0.0752674605668247,0.00393491480155056,0.0908982060342211
0.812930135200003,-0.0057025290904646,0.00798550422046882,0.00948736384950093,0.0839430550446718,-0.0151898929399655,-0.075957550824203,0.00378483475903633,0.0919285592651407
0.818996778000003,-0.00582895069054465,0.0081576211627627,0.00946345158170301,0.0848039973615084,-0.0152924022722477,-0.0766463761987457,0.00363450089115836,0.0929616185242711
0.825063420800003,-0.00595555248358035,0.00833168865851967,0.00943947130400272,0.0856655298689616,-0.0153950237875831,-0.0773338412104419,0.00348391882042236,0.0939972185274813
0.831130063600003,-0.00608232840409616,0.00850766783558474,0.00941542159308713,0.0865275198891097,-0.0154977499971833,-0.0780198520535249,0.00333309318899097,0.0950351877246944
