"TimeMin","Mean_Rubi","Mean_Caps","SD_Rubi","SD_Caps","Lower_Rubi","Lower_Caps","Upper_Rubi","Upper_Caps"
0.315465425600001,0.00128639028107031,-0.000630089297462692,0.00813616366084037,0.0165908378072094,-0.00684977337977006,-0.0172209271046721,0.00942255394191067,0.0159607485097467
0.321532068400001,0.00128384608523808,-0.000606537550147248,0.00825324813154816,0.016979262667241,-0.00696940204631007,-0.0175858002173882,0.00953709421678624,0.0163727251170937
0.327598711200001,0.00127957311187073,-0.000587006881686202,0.00836782795968447,0.0173766571083683,-0.00708825484781374,-0.0179636639900545,0.0096474010715552,0.0167896502266821
0.333665354000001,0.00127353114488956,-0.000573159017587467,0.00847984457311527,0.0177853048446967,-0.0072063134282257,-0.0183584638622842,0.00975337571800483,0.0172121458271093
0.339731996800001,0.00126568381639936,-0.00056494229928334,0.00858924497599587,0.0182050596854454,-0.00732356115959651,-0.0187700019847287,0.00985492879239523,0.0176401173861621
0.345798639600001,0.00125598863928451,-0.00056232395715356,0.00869596730455868,0.0186358126441365,-0.00743997866527417,-0.01919813660129,0.00995195594384318,0.0180734886869829
0.351865282400001,0.00124441032053718,-0.000565249410333256,0.008799960121381,0.0190774118814123,-0.00755554980084382,-0.0196426612917455,0.0100443704419182,0.018512162471079
0.357931925200001,0.00123090762789366,-0.000573681782098739,0.00890116338080073,0.019529740257974,-0.00767025575290707,-0.0201034220400728,0.0101320710086944,0.0189560584758753
0.363998568000001,0.00121544279645234,-0.000587574054564727,0.00899952206302741,0.0199926608125104,-0.00778407926657507,-0.0205802348670752,0.0102149648594797,0.0194050867579457
0.370065210800001,0.00119797717018785,-0.000606881905676686,0.00909497985676399,0.0204660418786238,-0.00789700268657614,-0.0210729237843005,0.0102929570269518,0.0198591599729471
0.376131853600001,0.00117847030361584,-0.000631565645231562,0.00918747785585749,0.0209497606711539,-0.00800900755224165,-0.0215813263163855,0.0103659481594733,0.0203181950259224
0.382198496400001,0.00115688621791471,-0.000661574009977985,0.00927696363114637,0.0214436722107444,-0.00812007741323166,-0.0221052462207224,0.0104338498490611,0.0207820982007664
0.388265139200001,0.00113318190149822,-0.00069687359558694,0.0093633745547939,0.0219476656497569,-0.00823019265329567,-0.0226445392453439,0.0104965564562921,0.02125079205417
0.394331782000001,0.00110732256155813,-0.000737410471902597,0.00944665991816836,0.0224615910255353,-0.00833933735661023,-0.0231990014974379,0.0105539824797265,0.0217241805536327
