"TimeMin","Mean_light","Mean_difference","SD_light","SD_difference","Lower_light","Lower_difference","Upper_light","Upper_difference"
0.667330708,-0.00964215143312363,NA,0.000280699931455872,NA,-0.0099228513645795,NA,-0.00936145150166776,NA
0.6733973508,-0.00975884807255305,NA,0.000263084804892808,NA,-0.0100219328774459,NA,-0.00949576326766024,NA
0.6794639936,-0.00987528684163766,NA,0.000246258683799888,NA,-0.0101215455254375,NA,-0.00962902815783777,NA
0.6855306364,-0.00999143023827365,NA,0.000230265496073961,NA,-0.0102216957343476,NA,-0.00976116474219969,NA
0.6915972792,-0.0101072387595191,NA,0.000215150436156258,NA,-0.0103223891956754,NA,-0.00989208832336284,NA
0.697663922,-0.0102226751958413,NA,0.000200956683105005,NA,-0.0104236318789463,NA,-0.0100217185127363,NA
0.7037305648,-0.0103377004219932,NA,0.000187729459441417,NA,-0.0105254298814346,NA,-0.0101499709625518,NA
0.7097972076,-0.0104522764948596,NA,0.000175512446058276,NA,-0.0106277889409179,NA,-0.0102767640488014,NA
0.7158638504,-0.0105663651540008,NA,0.00016435015144885,NA,-0.0107307153054496,NA,-0.0104020150025519,NA
0.7219304932,-0.0106799274955669,NA,0.000154287165992384,NA,-0.0108342146615593,NA,-0.0105256403295745,NA
0.727997136,-0.0107929262804829,NA,0.000145366909971923,NA,-0.0109382931904549,NA,-0.010647559370511,NA
0.7340637788,-0.0109053215764202,NA,0.000137635316384501,NA,-0.0110429568928047,NA,-0.0107676862600357,NA
0.7401304216,-0.011017076627779,NA,0.000131134837932956,NA,-0.011148211465712,NA,-0.0108859417898461,NA
0.7461970644,-0.0111281556334649,NA,0.000125906033560143,NA,-0.011254061667025,NA,-0.0110022495999048,NA
0.7522637072,-0.0112397126783222,NA,0.000120306811482388,NA,-0.0113600194898046,NA,-0.0111194058668398,NA
0.75833035,-0.0113526836289627,NA,0.000113004000160744,NA,-0.0114656876291234,NA,-0.0112396796288019,NA
0.7643969928,-0.0114670068768135,NA,0.000104074397452599,NA,-0.0115710812742661,NA,-0.0113629324793609,NA
0.7704636356,-0.0115826189063341,NA,9.35984493248897e-05,NA,-0.011676217355659,NA,-0.0114890204570092,NA
