"TimeMin","Mean_with epithelium","Mean_without epithelium","SD_with epithelium","SD_without epithelium","Lower_with epithelium","Lower_without epithelium","Upper_with epithelium","Upper_without epithelium"
0.238476066400002,0.00233012941615248,-0.000771108144694892,0.00258238395729861,0.00032130619558665,-0.000252254541146137,-0.00109241434028154,0.00491251337345109,-0.000449801949108242
0.240282703266668,0.00234403647241472,-0.000767298525373973,0.00260570541556853,0.000312914655079489,-0.000261668943153811,-0.00108021318045346,0.00494974188798326,-0.000454383870294483
0.242089340133335,0.00235789434672905,-0.000763496130731318,0.00262904422214152,0.000304333674940626,-0.000271149875412467,-0.00106782980567194,0.00498693856887057,-0.000459162455790692
0.243895977000002,0.00237170368810911,-0.000759704712628565,0.00265239936845301,0.000295565051297266,-0.000280695680343902,-0.00105526976392583,0.00502410305656212,-0.000464139661331298
0.245702613866668,0.00238546421767649,-0.000755928216590733,0.00267577016161667,0.000286606995721555,-0.000290305943940185,-0.00104253521231229,0.00506123437929316,-0.000469321220869178
0.247509250733335,0.00239917601006297,-0.000752170547876317,0.00269915578168694,0.00027745907930422,-0.000299979771623972,-0.00102962962718054,0.00509833179174991,-0.000474711468572096
0.249315887600002,0.00241283966303373,-0.000748435350698294,0.00272255526151666,0.000268122921845871,-0.000309715598482923,-0.00101655827254417,0.00513539492455039,-0.000480312428852422
0.251122524466668,0.00242645485447333,-0.000744726696909693,0.00274596789915771,0.000258596546427981,-0.000319513044684379,-0.00100332324333767,0.00517242275363104,-0.000486130150481711
0.252929161333335,0.00244002175273399,-0.000741048450759796,0.0027693928471268,0.000248879890119586,-0.000329371094392817,-0.000989928340879382,0.00520941459986079,-0.00049216856064021
0.254735798200002,0.00245354090509817,-0.000737404171142091,0.00279282917487611,0.000238974395233133,-0.000339288269777936,-0.000976378566375224,0.00524637007997428,-0.000498429775908958
0.256542435066669,0.00246701194697673,-0.000733798078569302,0.00281627616657871,0.00022887789519967,-0.000349264219601978,-0.000962675973768972,0.00528328811355545,-0.000504920183369632
0.258349071933335,0.00248043513891416,-0.000730233951619827,0.00283973295684751,0.000218590695387438,-0.000359297817933347,-0.000948824647007265,0.00532016809576166,-0.000511643256232389
0.260155708800002,0.00249381097847396,-0.00072671528619875,0.00286319864691793,0.000208114059460254,-0.000369387668443967,-0.000934829345659005,0.00535700962539189,-0.000518601226738496
0.261962345666669,0.00250713905935876,-0.000723246473808031,0.00288667250226564,0.000197445630037532,-0.00037953344290688,-0.000920692103845563,0.00539381156162441,-0.000525800843770499
0.263768982533335,0.0025204197327751,-0.000719831162694963,0.00291015364923569,0.000186586083108942,-0.000389733916460595,-0.000906417245803905,0.00543057338201079,-0.000533245079586021
0.265575619400002,0.00253365344733301,-0.00071647280810624,0.00293364121602868,0.000175536502528232,-0.000399987768695674,-0.000892009310634472,0.00546729466336169,-0.000540936305578008
0.267382256266669,0.00254683975579052,-0.000713175994864228,0.00295713444460499,0.000164294338943091,-0.000410294688814473,-0.000877470333807319,0.0055039742003955,-0.000548881655921137
0.269188893133335,0.00255997909848859,-0.000709944196223658,0.00298063246267775,0.000152860641285166,-0.000420653364189163,-0.000862804837508824,0.00554061156116635,-0.000557083554938492
0.270995530000002,0.00257307187584715,-0.000706780849103434,0.00300413442059453,0.00014123631243828,-0.000431062544747384,-0.000848017161541714,0.00557720629644168,-0.000565544536665153
0.272802166866669,0.00258611760044441,-0.000703690753976474,0.003027639531983,0.000129418609916755,-0.00044152193153859,-0.000833109363893229,0.00561375713242742,-0.000574272144059719
0.274608803733335,0.00259911680022648,-0.000700677164444296,0.00305114693556018,0.000117408957916906,-0.000452030135333698,-0.000818086122361203,0.00565026373578666,-0.00058326820652739
0.276415440600002,0.00261206982818787,-0.000697743521428791,0.00307465579900204,0.000105208077191334,-0.000462585970814169,-0.000802951598620125,0.00568672562718992,-0.000592535444237457
